test_index,true,pred,correct,confidence_calibrated,answered,mask_basis,mask_status,leaf_area_fraction,mask_touches_border,flagged,zero_map,cam_mass_on_leaf,concentration_ratio,cam_mass_on_leaf_dilated,concentration_ratio_dilated,peak_on_leaf,peak_on_leaf_dilated
130,2. Brown Blight,2. Brown Blight,True,0.6025850957626347,False,lab_distance_from_border_median,ok,0.22285554846938777,False,False,False,0.7157226204872131,3.211598837915078,0.7650537490844727,3.008411983860697,True,True
131,2. Brown Blight,1. Tea algal leaf spot,False,0.7708985184409308,True,lab_distance_from_border_median,ok,0.13103874362244897,False,False,False,0.5437290072441101,4.1493759190084365,0.6151546239852905,3.8766639554240063,True,True
132,2. Brown Blight,3. Gray Blight,False,0.45827597188643077,False,lab_distance_from_border_median,ok,0.16689253826530612,False,False,False,0.6253293752670288,3.74689834408866,0.665194034576416,3.4555104957973133,True,True
133,2. Brown Blight,3. Gray Blight,False,0.7154621907123911,True,lab_distance_from_border_median,ok,0.24228714923469388,False,False,False,0.7470802068710327,3.0834495730822518,0.8115130662918091,2.8884499974645537,True,True
134,2. Brown Blight,2. Brown Blight,True,0.8282654872076524,True,lab_distance_from_border_median,ok,0.22712053571428573,False,False,False,0.5511800050735474,2.4268171230756677,0.6422460079193115,2.4472460277460035,True,True
135,2. Brown Blight,2. Brown Blight,True,0.8297188552000742,True,lab_distance_from_border_median,ok,0.1633250956632653,False,False,False,0.6790100336074829,4.1574139653799955,0.7369498014450073,3.887834427221605,True,True
136,2. Brown Blight,2. Brown Blight,True,0.9726888799431124,True,lab_distance_from_border_median,ok,0.17735570790816327,False,False,False,0.5734426379203796,3.233291133868184,0.6420211791992188,3.125757295507471,True,True
137,2. Brown Blight,6. Green mirid bug,False,0.7188110544887033,True,lab_distance_from_border_median,ok,0.08476163903061225,False,False,False,0.4551856815814972,5.3701849891919125,0.5314732789993286,5.127322293226363,True,True
138,2. Brown Blight,2. Brown Blight,True,0.9977905119324344,True,lab_distance_from_border_median,ok,0.10391422193877552,False,False,False,0.603522777557373,5.8078939176675775,0.6819181442260742,5.476300384873159,True,True
139,3. Gray Blight,3. Gray Blight,True,0.9956513663051203,True,lab_distance_from_border_median,ok,0.14772002551020408,False,False,False,0.6436101198196411,4.356959170543755,0.7064448595046997,4.109271652041249,True,True
140,3. Gray Blight,3. Gray Blight,True,0.8653941416035983,True,lab_distance_from_border_median,ok,0.1424984056122449,False,False,False,0.667749285697937,4.686012329955202,0.7285396456718445,4.392598565396596,True,True
141,3. Gray Blight,3. Gray Blight,True,0.982196165105572,True,lab_distance_from_border_median,ok,0.17990672831632654,False,False,False,0.7209160923957825,4.0071658194362225,0.7845588326454163,3.739174010905814,True,True
142,3. Gray Blight,3. Gray Blight,True,0.985449943964424,True,lab_distance_from_border_median,ok,0.09317203443877552,False,False,False,0.56144779920578,6.025926154641544,0.6385574340820312,5.598507393412546,True,True
143,3. Gray Blight,3. Gray Blight,True,0.9866975942062043,True,lab_distance_from_border_median,ok,0.09923070790816327,False,False,False,0.5515249371528625,5.558006677361323,0.6299684047698975,5.151449588939761,True,True
144,3. Gray Blight,3. Gray Blight,True,0.7989795712956461,True,lab_distance_from_border_median,ok,0.09956951530612244,False,False,False,0.6727858185768127,6.756945803224611,0.7364379167556763,6.121853696344071,True,True
145,3. Gray Blight,3. Gray Blight,True,0.9997529060877671,True,lab_distance_from_border_median,ok,0.12579719387755103,False,False,False,0.702255368232727,5.5824406458246685,0.7654558420181274,5.104666710406907,True,True
146,3. Gray Blight,3. Gray Blight,True,0.9993903615922735,True,lab_distance_from_border_median,ok,0.07832429846938775,False,False,False,0.6236895322799683,7.962912460987198,0.6933849453926086,7.257255531918968,True,True
147,3. Gray Blight,3. Gray Blight,True,0.936575068141081,True,lab_distance_from_border_median,ok,0.2391980229591837,False,False,False,0.9057607650756836,3.78665656960819,0.9273415803909302,3.426131443759319,True,True
148,3. Gray Blight,3. Gray Blight,True,0.9969082055850158,True,lab_distance_from_border_median,ok,0.13538345025510204,False,False,False,0.731155276298523,5.400625223546988,0.7981845736503601,5.008091680315176,True,True
149,3. Gray Blight,3. Gray Blight,True,0.9997434863481978,True,lab_distance_from_border_median,ok,0.19162547831632654,False,False,False,0.8192152976989746,4.27508546826248,0.8628921508789062,3.9299697342743034,True,True
150,3. Gray Blight,3. Gray Blight,True,0.9549601208506423,True,lab_distance_from_border_median,ok,0.1416812818877551,False,False,False,0.59808349609375,4.221330355886904,0.6886212825775146,4.087090309274826,True,True
151,3. Gray Blight,3. Gray Blight,True,0.9361309639564106,True,lab_distance_from_border_median,ok,0.09337133290816327,False,False,False,0.6178650856018066,6.617288908251067,0.6994237899780273,6.123588917455505,True,True
152,3. Gray Blight,3. Gray Blight,True,0.945690346555821,True,lab_distance_from_border_median,ok,0.12521922831632654,False,False,False,0.6142150163650513,4.9051174058782125,0.6834943294525146,4.477740106359757,False,True
153,3. Gray Blight,3. Gray Blight,True,0.9959202966564753,True,lab_distance_from_border_median,ok,0.11898118622448979,False,False,False,0.5934246182441711,4.987550024291379,0.6830296516418457,4.662815755208333,True,True
154,3. Gray Blight,3. Gray Blight,True,0.994872437073496,True,lab_distance_from_border_median,ok,0.1453483737244898,False,False,False,0.723334014415741,4.976553888293462,0.7914332151412964,4.671876823874081,True,True
155,3. Gray Blight,3. Gray Blight,True,0.8955290632819572,True,lab_distance_from_border_median,ok,0.14714205994897958,False,False,False,0.7818616032600403,5.3136513348470515,0.8206735849380493,4.7566267526685415,True,True
156,3. Gray Blight,3. Gray Blight,True,0.9265680255306509,True,lab_distance_from_border_median,ok,0.08551897321428571,False,False,False,0.6153034567832947,7.194935037883615,0.6872187256813049,6.47790471158842,True,True
157,3. Gray Blight,5. Red spider,False,0.50097372315529,False,lab_distance_from_border_median,ok,0.14791932397959184,False,False,False,0.7558522820472717,5.109895459984358,0.8047584295272827,4.716687181399479,True,True
158,3. Gray Blight,3. Gray Blight,True,0.9977034966779552,True,lab_distance_from_border_median,ok,0.1649792729591837,False,False,False,0.6229374408721924,3.775852746219271,0.710470974445343,3.6012316005424316,True,True
159,3. Gray Blight,3. Gray Blight,True,0.9270654171972262,True,lab_distance_from_border_median,ok,0.24162946428571427,False,False,False,0.7998242378234863,3.310127099722142,0.8441734910011292,3.102413321941892,True,True
160,3. Gray Blight,5. Red spider,False,0.6250357322554857,False,lab_distance_from_border_median,ok,0.08946508290816327,False,False,False,0.6257047653198242,6.993843240072956,0.6871665120124817,6.33810053432689,True,True
161,3. Gray Blight,3. Gray Blight,True,0.9245687665581012,True,lab_distance_from_border_median,ok,0.10038663903061225,False,False,False,0.6690120100975037,6.664353110711206,0.7331193685531616,6.084187468826238,True,True
162,3. Gray Blight,3. Gray Blight,True,0.9761436482137312,True,lab_distance_from_border_median,ok,0.1796077806122449,False,False,False,0.8156992793083191,4.54155870379208,0.8513215184211731,4.135932272298682,True,True
163,3. Gray Blight,3. Gray Blight,True,0.9990440842330248,True,lab_distance_from_border_median,ok,0.1625079719387755,False,False,False,0.777778685092926,4.786095573120267,0.8298641443252563,4.420773256785653,True,True
164,3. Gray Blight,3. Gray Blight,True,0.4355750246777214,False,lab_distance_from_border_median,ok,0.09909119897959184,False,False,False,0.40072351694107056,4.043986964206588,0.49005842208862305,4.056949577086083,False,True
165,3. Gray Blight,3. Gray Blight,True,0.9989472747076108,True,lab_distance_from_border_median,ok,0.06774154974489796,False,False,False,0.5022268891334534,7.413867722612579,0.6001158356666565,6.774220960722196,True,True
166,3. Gray Blight,3. Gray Blight,True,0.9989289848853642,True,lab_distance_from_border_median,ok,0.10094467474489796,False,False,False,0.6322119235992432,6.262954684800715,0.7216221690177917,5.738211402953522,True,True
167,3. Gray Blight,3. Gray Blight,True,0.9995532002040488,True,lab_distance_from_border_median,ok,0.08334661989795919,False,False,False,0.6172802448272705,7.406182105321167,0.6895219087600708,6.813204272143622,True,True
168,3. Gray Blight,3. Gray Blight,True,0.9854131022277096,True,lab_distance_from_border_median,ok,0.0797592474489796,False,False,False,0.5281640291213989,6.621978592002827,0.6221398115158081,6.147398027297595,True,True
169,3. Gray Blight,3. Gray Blight,True,0.9692613566757573,True,lab_distance_from_border_median,ok,0.039341517857142856,False,False,False,0.4950355589389801,12.58303151232131,0.5878125429153442,11.370116481619242,True,True
170,3. Gray Blight,3. Gray Blight,True,0.9174873102033164,True,lab_distance_from_border_median,ok,0.08438297193877552,False,False,False,0.5672078728675842,6.721828585026902,0.6431838274002075,6.226585321943433,True,True
171,3. Gray Blight,3. Gray Blight,True,0.6879987360502368,False,lab_distance_from_border_median,ok,0.0538703762755102,False,False,False,0.4581791162490845,8.505214701041089,0.5519063472747803,7.796298671413112,True,True
172,3. Gray Blight,3. Gray Blight,True,0.9969854721061819,True,lab_distance_from_border_median,ok,0.2007732780612245,True,True,False,0.8498903512954712,4.233084997677344,0.8929201364517212,3.798165544811933,True,True
173,3. Gray Blight,3. Gray Blight,True,0.998619272387612,True,lab_distance_from_border_median,ok,0.6751036352040817,True,True,False,0.9266427755355835,1.3725933726537591,0.9447688460350037,1.312096144887828,True,True
174,3. Gray Blight,3. Gray Blight,True,0.9873962748101867,True,saturation,ok,0.5873923788265306,True,True,False,0.8463765382766724,1.4409048683395078,0.8872456550598145,1.4111334470737051,True,True
175,3. Gray Blight,3. Gray Blight,True,0.9990781737095038,True,saturation,ok,0.31702407525510207,True,True,False,0.6230111718177795,1.965185676565594,0.7030747532844543,1.8685105307627532,True,True
176,3. Gray Blight,6. Green mirid bug,False,0.7044588847617592,True,lab_distance_from_border_median,ok,0.12968351403061223,False,False,False,0.706810474395752,5.4502723779439455,0.759309709072113,4.946653331914093,True,True
177,3. Gray Blight,3. Gray Blight,True,0.9881316859670076,True,lab_distance_from_border_median,ok,0.09135841836734694,False,False,False,0.3904644250869751,4.27398407355237,0.4802873432636261,3.9826305958677413,True,True
178,3. Gray Blight,3. Gray Blight,True,0.9877670047449304,True,lab_distance_from_border_median,ok,0.21520248724489796,True,True,False,0.6996603608131409,3.2511722785849377,0.765639066696167,3.0332969451675384,True,True
179,3. Gray Blight,3. Gray Blight,True,0.996865564579396,True,saturation,ok,0.13115832270408162,False,False,False,0.7244920134544373,5.523797487781469,0.7915202975273132,5.076089270032013,True,True
180,3. Gray Blight,3. Gray Blight,True,0.9980565027237118,True,lab_distance_from_border_median,ok,0.17424665178571427,True,True,False,0.6311294436454773,3.6220463186955816,0.6988471746444702,3.3664896154916413,True,True
181,3. Gray Blight,3. Gray Blight,True,0.9703785148042348,True,lab_distance_from_border_median,ok,0.1834343112244898,True,True,False,0.7058181762695312,3.847798002227292,0.7643555998802185,3.5315199428719932,True,True
182,3. Gray Blight,3. Gray Blight,True,0.9983847968155739,True,saturation,ok,0.15288185586734693,False,False,False,0.7822116613388062,5.11644535514743,0.8178040981292725,4.631915388614333,True,True
183,3. Gray Blight,3. Gray Blight,True,0.9992103243963313,True,saturation,ok,0.07595264668367346,False,False,False,0.556164026260376,7.322510149997541,0.6423059701919556,6.691931968511537,True,True
184,3. Gray Blight,3. Gray Blight,True,0.8749967489814702,True,lab_distance_from_border_median,ok,0.216796875,False,False,False,0.7244938015937805,3.3418092469911316,0.7748939990997314,3.1042779480102296,False,True
185,3. Gray Blight,3. Gray Blight,True,0.9963424304886858,True,lab_distance_from_border_median,ok,0.5372688137755102,True,True,False,0.4081330895423889,0.7596441093878963,0.5792685151100159,0.9488876306408591,True,True
186,3. Gray Blight,3. Gray Blight,True,0.9997762199418406,True,saturation,ok,0.466976243622449,True,True,False,0.7554594874382019,1.6177685647944695,0.8139174580574036,1.5521691450529542,True,True
187,3. Gray Blight,3. Gray Blight,True,0.9970171181986842,True,lab_distance_from_border_median,ok,0.12242904974489796,False,False,False,0.6833223104476929,5.581373962074465,0.7420538067817688,5.06506486315903,True,True
188,3. Gray Blight,3. Gray Blight,True,0.6714778989073713,False,lab_distance_from_border_median,ok,0.17809311224489796,False,False,False,0.8705418705940247,4.888127674454541,0.9047280550003052,4.416777085784716,True,True
189,3. Gray Blight,3. Gray Blight,True,0.9978502490639791,True,lab_distance_from_border_median,ok,0.1659359056122449,False,False,False,0.7640747427940369,4.604637796593034,0.816996693611145,4.238819780646553,True,True
190,3. Gray Blight,3. Gray Blight,True,0.9995385777331444,True,lab_distance_from_border_median,ok,0.12938456632653061,False,False,False,0.7058960199356079,5.455797704295912,0.766858696937561,5.076240366429955,True,True
191,3. Gray Blight,3. Gray Blight,True,0.8643324387345533,True,lab_distance_from_border_median,ok,0.09847337372448979,False,False,False,0.5255598425865173,5.337075624695627,0.6130112409591675,4.985970501923681,True,True
192,3. Gray Blight,3. Gray Blight,True,0.8303549222348894,True,lab_distance_from_border_median,ok,0.05193718112244898,False,False,False,0.482038289308548,9.28117928025545,0.5708287954330444,8.53708066755542,True,True
193,3. Gray Blight,3. Gray Blight,True,0.9998670002253117,True,lab_distance_from_border_median,ok,0.09594228316326531,False,False,False,0.726472795009613,7.571977349896623,0.7897558212280273,6.658845250535625,True,True
194,3. Gray Blight,3. Gray Blight,True,0.9972806866993269,True,lab_distance_from_border_median,ok,0.16069435586734693,False,False,False,0.7032519578933716,4.376332660208088,0.7700401544570923,4.134125271778201,True,True
195,3. Gray Blight,5. Red spider,False,0.762113887875755,True,lab_distance_from_border_median,ok,0.11862244897959184,False,False,False,0.5767016410827637,4.861656845256846,0.6572691202163696,4.561429512583204,True,True
196,3. Gray Blight,3. Gray Blight,True,0.9675816677722069,True,lab_distance_from_border_median,ok,0.2077686543367347,False,False,False,0.7963478565216064,3.8328585178732015,0.8778426647186279,3.496042030710523,True,True
197,3. Gray Blight,3. Gray Blight,True,0.8369464146574055,True,lab_distance_from_border_median,ok,0.08340640943877552,False,False,False,0.5075989961624146,6.085851190309513,0.6007306575775146,5.648849601688414,True,True
198,3. Gray Blight,3. Gray Blight,True,0.9916546654354047,True,lab_distance_from_border_median,ok,0.2633529974489796,True,True,False,0.8509811162948608,3.2313325632821956,0.8833594918251038,2.9811303377600487,True,True
199,3. Gray Blight,3. Gray Blight,True,0.5906212601930342,False,lab_distance_from_border_median,ok,0.2051578443877551,False,False,False,0.691033124923706,3.36829979368291,0.7507721185684204,3.0948687004016646,True,True
200,3. Gray Blight,3. Gray Blight,True,0.9886781760328162,True,lab_distance_from_border_median,ok,0.06485172193877552,False,False,False,0.6060644388198853,9.3453869951526,0.6799494624137878,8.380531620258958,True,True
201,3. Gray Blight,3. Gray Blight,True,0.968623718321269,True,lab_distance_from_border_median,ok,0.17643893494897958,False,False,False,0.7667332887649536,4.345601434211037,0.8089244961738586,4.005585267938373,True,True
202,3. Gray Blight,3. Gray Blight,True,0.9550676183979521,True,lab_distance_from_border_median,ok,0.1529815051020408,False,False,False,0.671822190284729,4.391525562757499,0.7336339950561523,4.086458629655584,True,True
203,3. Gray Blight,3. Gray Blight,True,0.9807981378784217,True,lab_distance_from_border_median,ok,0.2355110012755102,False,False,False,0.8052060008049011,3.4189740455603554,0.8414674401283264,3.1588710366511226,True,True
204,3. Gray Blight,3. Gray Blight,True,0.9995261930613984,True,lab_distance_from_border_median,ok,0.21023995535714285,False,False,False,0.7385514974594116,3.5128978989973874,0.7989809513092041,3.2914341718301006,True,True
205,3. Gray Blight,3. Gray Blight,True,0.9180553026262342,True,lab_distance_from_border_median,ok,0.15419722576530612,False,False,False,0.6570323705673218,4.260986975001414,0.7315794229507446,4.062387021467083,True,True
206,3. Gray Blight,3. Gray Blight,True,0.9645192656388301,True,lab_distance_from_border_median,ok,0.11246412627551021,False,False,False,0.6383394002914429,5.675937931778032,0.7059419751167297,5.3002161519462865,True,True
207,3. Gray Blight,3. Gray Blight,True,0.9353340313467781,True,lab_distance_from_border_median,ok,0.11162707270408163,False,False,False,0.6275237798690796,5.6216092088396605,0.6925376653671265,5.109361843473157,False,True
208,3. Gray Blight,3. Gray Blight,True,0.9990704648017584,True,lab_distance_from_border_median,ok,0.13669882015306123,False,False,False,0.6530415415763855,4.77722880742626,0.7159279584884644,4.411987379650846,True,True
209,3. Gray Blight,1. Tea algal leaf spot,False,0.7303925794784402,True,lab_distance_from_border_median,ok,0.17713647959183673,False,False,False,0.7077960968017578,3.995766983924955,0.762352705001831,3.719545831016324,True,True
210,3. Gray Blight,3. Gray Blight,True,0.9967443218443117,True,lab_distance_from_border_median,ok,0.2374641262755102,False,False,False,0.8351168632507324,3.5168127344077846,0.8778381943702698,3.229208888616031,True,True
211,3. Gray Blight,3. Gray Blight,True,0.991331176087198,True,lab_distance_from_border_median,ok,0.1785514987244898,False,False,False,0.7163749933242798,4.012147746962726,0.7752264738082886,3.68734131669397,True,True
212,3. Gray Blight,3. Gray Blight,True,0.9971311426272489,True,lab_distance_from_border_median,ok,0.09707828443877552,False,False,False,0.695249080657959,7.161736372632673,0.7739567160606384,6.543226989900353,True,True
213,3. Gray Blight,3. Gray Blight,True,0.9332166047716536,True,lab_distance_from_border_median,ok,0.1497528698979592,False,False,False,0.5460186004638672,3.646131128144131,0.6188147068023682,3.5287699430066626,False,True
214,3. Gray Blight,3. Gray Blight,True,0.9889132741000075,True,lab_distance_from_border_median,ok,0.11754623724489796,False,False,False,0.5400031208992004,4.593963478168579,0.6462700963020325,4.311560743524901,True,True
215,3. Gray Blight,3. Gray Blight,True,0.8647487101363092,True,lab_distance_from_border_median,ok,0.16884566326530612,False,False,False,0.7302137017250061,4.324740639489366,0.8177114129066467,3.9661177239249787,True,True
216,3. Gray Blight,3. Gray Blight,True,0.9846483425097402,True,lab_distance_from_border_median,ok,0.1535594706632653,False,False,False,0.5936118364334106,3.8656804029698653,0.685715913772583,3.6912865239194423,True,True
217,3. Gray Blight,3. Gray Blight,True,0.60581068303111,False,lab_distance_from_border_median,ok,0.14496970663265307,False,False,False,0.8245005011558533,5.687398562825968,0.8818793296813965,4.926428105777528,True,True
218,3. Gray Blight,3. Gray Blight,True,0.9882698198962707,True,lab_distance_from_border_median,ok,0.1255779655612245,False,False,False,0.4926472306251526,3.9230387944528893,0.5578230023384094,3.6779667497151163,True,True
219,3. Gray Blight,5. Red spider,False,0.5479062332491051,False,lab_distance_from_border_median,ok,0.08470184948979592,False,False,False,0.5045552253723145,5.956838350183824,0.5872895121574402,5.5884389459532935,True,True
220,3. Gray Blight,3. Gray Blight,True,0.9380729388906803,True,lab_distance_from_border_median,ok,0.19626913265306123,False,False,False,0.8015710711479187,4.084040420990858,0.8537551760673523,3.718255334984417,True,True
221,3. Gray Blight,3. Gray Blight,True,0.5559858296850511,False,lab_distance_from_border_median,ok,0.11623086734693877,False,False,False,0.47913840413093567,4.122299136775348,0.5460418462753296,3.9421864285915014,True,True
222,3. Gray Blight,3. Gray Blight,True,0.8863235235350924,True,lab_distance_from_border_median,ok,0.10325653698979592,False,False,False,0.6859620213508606,6.643279363694418,0.7615135908126831,6.071779108949181,True,True
223,3. Gray Blight,3. Gray Blight,True,0.9618337717028058,True,lab_distance_from_border_median,ok,0.15284199617346939,False,False,False,0.7598282694816589,4.97133175766224,0.8127077221870422,4.529929201117199,True,True
224,3. Gray Blight,7. Healthy leaf,False,0.4466436258859677,False,lab_distance_from_border_median,ok,0.13707748724489796,False,False,False,0.402351975440979,2.9352155742550976,0.47337132692337036,2.74842394118341,True,True
225,3. Gray Blight,3. Gray Blight,True,0.9940098273271429,True,lab_distance_from_border_median,ok,0.28200733418367346,False,False,False,0.7728722095489502,2.7406103170549914,0.8129440546035767,2.549073920996692,True,True
226,3. Gray Blight,3. Gray Blight,True,0.9436979886692632,True,lab_distance_from_border_median,ok,0.1412627551020408,False,False,False,0.5917143821716309,4.188750118488114,0.6763944625854492,3.973629382354233,True,True
227,3. Gray Blight,3. Gray Blight,True,0.9896203388212892,True,lab_distance_from_border_median,ok,0.15642936862244897,False,False,False,0.6104598045349121,3.9024628809203405,0.6924358606338501,3.7314640471661544,True,True
228,3. Gray Blight,3. Gray Blight,True,0.997758625442533,True,lab_distance_from_border_median,ok,0.22795758928571427,False,False,False,0.7823901176452637,3.4321740289358935,0.8305357694625854,3.2006883846816194,True,True
229,3. Gray Blight,5. Red spider,False,0.8738931586709406,True,lab_distance_from_border_median,ok,0.10913584183673469,False,False,False,0.5020378828048706,4.600119212494008,0.5673324465751648,4.3052741741311955,True,True
230,3. Gray Blight,3. Gray Blight,True,0.9985845268534674,True,lab_distance_from_border_median,ok,0.13458625637755103,False,False,False,0.6644536256790161,4.937009495345818,0.7431394457817078,4.519729070490056,True,True
231,3. Gray Blight,3. Gray Blight,True,0.999357443676954,True,lab_distance_from_border_median,ok,0.12290736607142858,False,False,False,0.557569146156311,4.5364990234375,0.6247471570968628,4.302994283389457,True,True
232,3. Gray Blight,3. Gray Blight,True,0.9932678720588065,True,lab_distance_from_border_median,ok,0.1372967155612245,False,False,False,0.5070341229438782,3.6929807160447132,0.5868418216705322,3.5463537569722536,True,True
233,3. Gray Blight,3. Gray Blight,True,0.9334155872023602,True,lab_distance_from_border_median,ok,0.12037627551020408,False,False,False,0.46062690019607544,3.8265588318275303,0.5483876466751099,3.737049919811261,False,False
234,3. Gray Blight,3. Gray Blight,True,0.6646034351476726,False,lab_distance_from_border_median,ok,0.12723214285714285,False,False,False,0.6585142612457275,5.175691035755894,0.7235171794891357,4.695188566741707,True,True
235,3. Gray Blight,3. Gray Blight,True,0.6644862465603157,False,lab_distance_from_border_median,ok,0.1443718112244898,False,False,False,0.47953587770462036,3.3215339867072102,0.5775812864303589,3.369067499178062,True,True
236,3. Gray Blight,3. Gray Blight,True,0.9972384364157818,True,lab_distance_from_border_median,ok,0.2336375956632653,False,False,False,0.7903203964233398,3.3826764660016635,0.8358626365661621,3.1758476186842155,True,True
237,3. Gray Blight,3. Gray Blight,True,0.9877844084046286,True,lab_distance_from_border_median,ok,0.12555803571428573,False,False,False,0.6963772177696228,5.546257663302951,0.746059775352478,4.9294568459423145,True,True
238,3. Gray Blight,3. Gray Blight,True,0.9936141568739484,True,lab_distance_from_border_median,ok,0.11342075892857142,False,False,False,0.6276951432228088,5.534217449718443,0.6972904205322266,5.1527605509020615,True,True
239,3. Gray Blight,3. Gray Blight,True,0.7371012934657034,True,lab_distance_from_border_median,ok,0.15495455994897958,False,False,False,0.48508700728416443,3.1305113411563004,0.540808916091919,2.9858745789863694,True,True
240,3. Gray Blight,3. Gray Blight,True,0.9999160670979553,True,lab_distance_from_border_median,ok,0.2020886479591837,False,False,False,0.8077802062034607,3.9971577540892347,0.8520045876502991,3.7106312116952873,True,True
241,3. Gray Blight,3. Gray Blight,True,0.9415599737889677,True,lab_distance_from_border_median,ok,0.14229910714285715,False,False,False,0.5799893140792847,4.075846473843443,0.6517033576965332,3.839815368222317,True,True
242,3. Gray Blight,3. Gray Blight,True,0.9862975687596415,True,lab_distance_from_border_median,ok,0.09530452806122448,False,False,False,0.5752501487731934,6.035916241079831,0.6430389881134033,5.5078737227002605,True,True
243,3. Gray Blight,5. Red spider,False,0.47893414785648225,False,lab_distance_from_border_median,ok,0.17613998724489796,False,False,False,0.6981465220451355,3.9635890348649827,0.7545372247695923,3.651939788756541,True,True
244,3. Gray Blight,3. Gray Blight,True,0.9448565152798462,True,lab_distance_from_border_median,ok,0.08187181122448979,False,False,False,0.6448943614959717,7.876879133987798,0.7322219610214233,7.099510940330616,True,True
245,3. Gray Blight,3. Gray Blight,True,0.6025325048542002,False,lab_distance_from_border_median,ok,0.12149234693877552,False,False,False,0.6903201937675476,5.682005584396402,0.7615436315536499,5.213700812776086,True,True
246,3. Gray Blight,3. Gray Blight,True,0.8720041227218769,True,lab_distance_from_border_median,ok,0.1319156568877551,False,False,False,0.4876672625541687,3.696811084139291,0.5767979621887207,3.63311756851384,True,True
247,3. Gray Blight,3. Gray Blight,True,0.9949177895985294,True,lab_distance_from_border_median,ok,0.09859295280612244,False,False,False,0.6407536268234253,6.498979983725933,0.7143421769142151,5.786702142209824,True,True
248,3. Gray Blight,3. Gray Blight,True,0.9984975617827594,True,lab_distance_from_border_median,ok,0.1510283801020408,False,False,False,0.781086802482605,5.171788255656795,0.840069055557251,4.6918193378941035,True,True
249,3. Gray Blight,3. Gray Blight,True,0.9949318835706501,True,lab_distance_from_border_median,ok,0.08739237882653061,False,False,False,0.6749905943870544,7.723678007745688,0.7427865862846375,6.870057097404234,True,True
250,3. Gray Blight,3. Gray Blight,True,0.6003476273432707,False,lab_distance_from_border_median,ok,0.08765146683673469,False,False,False,0.519372284412384,5.925426044264616,0.5903686881065369,5.342171198274769,True,True
251,3. Gray Blight,3. Gray Blight,True,0.9102126784194333,True,lab_distance_from_border_median,ok,0.1319156568877551,False,False,False,0.6662154793739319,5.050313928549087,0.7325812578201294,4.712563742613182,True,True
252,3. Gray Blight,3. Gray Blight,True,0.8315918335865103,True,lab_distance_from_border_median,ok,0.12900589923469388,False,False,False,0.5448564291000366,4.223500106059546,0.601942777633667,3.907254956086271,True,True
253,3. Gray Blight,3. Gray Blight,True,0.9000196685544088,True,lab_distance_from_border_median,ok,0.09199617346938775,False,False,False,0.5829688310623169,6.33688129709333,0.6613614559173584,5.801481190928213,True,True
254,3. Gray Blight,3. Gray Blight,True,0.7940918396576773,True,lab_distance_from_border_median,ok,0.12384406887755102,False,False,False,0.6238151788711548,5.037101772616521,0.6971873044967651,4.682381232824212,True,True
255,3. Gray Blight,3. Gray Blight,True,0.9614136419960593,True,lab_distance_from_border_median,ok,0.23838089923469388,False,False,False,0.7336978912353516,3.0778384240970653,0.7869148254394531,2.882902911890333,True,True
256,3. Gray Blight,3. Gray Blight,True,0.9048387442427631,True,lab_distance_from_border_median,ok,0.10301737882653061,False,False,False,0.7239648103713989,7.027598824762103,0.7883135080337524,6.251686198688409,True,True
257,3. Gray Blight,3. Gray Blight,True,0.9979786397542728,True,lab_distance_from_border_median,ok,0.15341996173469388,False,False,False,0.6525136232376099,4.253120753386634,0.7125506401062012,3.942759254297392,True,True
258,3. Gray Blight,3. Gray Blight,True,0.9686684730319379,True,lab_distance_from_border_median,ok,0.20300542091836735,False,False,False,0.6830306053161621,3.3645929366133664,0.7440577745437622,3.1596007866882037,True,True
259,3. Gray Blight,3. Gray Blight,True,0.9999250986646252,True,lab_distance_from_border_median,ok,0.19545200892857142,False,False,False,0.8131601214408875,4.160408101704697,0.8655921220779419,3.8568466670262684,True,True
260,3. Gray Blight,3. Gray Blight,True,0.9792480214175735,True,lab_distance_from_border_median,ok,0.16832748724489796,False,False,False,0.7424345016479492,4.41065516868192,0.7998752593994141,4.093272923572157,True,True
261,3. Gray Blight,3. Gray Blight,True,0.8930435819459684,True,lab_distance_from_border_median,ok,0.1318957270408163,False,False,False,0.5976325273513794,4.531098472708192,0.6601700186729431,4.253844979701245,True,True
262,3. Gray Blight,3. Gray Blight,True,0.9971556939965839,True,lab_distance_from_border_median,ok,0.1260363520408163,False,False,False,0.7246976494789124,5.749909750198278,0.7888820171356201,5.29183744542739,True,True
263,3. Gray Blight,3. Gray Blight,True,0.9201932425837823,True,lab_distance_from_border_median,ok,0.10648517219387756,False,False,False,0.5548729300498962,5.210799950998239,0.6223231554031372,4.888944206279601,True,True
264,3. Gray Blight,3. Gray Blight,True,0.9948837376180185,True,lab_distance_from_border_median,ok,0.2429249043367347,False,False,False,0.7410557270050049,3.050554775469942,0.7898521423339844,2.882090109355683,True,True
265,3. Gray Blight,3. Gray Blight,True,0.9997744763342646,True,lab_distance_from_border_median,ok,0.27341757015306123,True,True,False,0.7610360383987427,2.7834203850641672,0.8081480264663696,2.5683832895855434,True,True
266,3. Gray Blight,3. Gray Blight,True,0.9971629431795378,True,lab_distance_from_border_median,ok,0.3989357461734694,False,False,False,0.9358487129211426,2.345863267199443,0.9530008435249329,2.1570628980831392,True,True
